driverId,season,skill_score,n_races
155,1986,0.052063778,8
155,1987,0.09118625,13
155,1988,0.07058378,7
155,1989,0.05944405,9
156,1986,0.12148557,5
156,1987,0.044021398,6
156,1989,0.04552147,4
157,1980,0.05697126,1
157,1981,0.16639079,7
157,1982,0.17600025,6
157,1983,0.30536452,8
157,1984,0.18377821,6
157,1985,0.16626313,4
157,1987,0.1889003,7
157,1988,0.12998793,8
157,1989,0.18429166,8
158,1988,0.024956848,7
158,1989,-0.0032436047,4
159,1981,-0.4643626,1
159,1983,-0.019842029,1
159,1984,0.085010186,5
159,1985,-0.02198913,3
159,1986,0.119094886,1
159,1987,0.044486795,6
159,1988,0.011078167,3
162,1978,0.012529941,4
162,1979,0.17905037,5
162,1980,0.22081426,9
162,1981,0.13728297,8
162,1982,0.119794466,6
162,1983,0.2896422,11
162,1984,0.23592849,12
162,1985,-0.05370172,1
162,1986,0.10092499,10
162,1987,0.043391757,5
162,1988,0.046080843,5
162,1989,0.002197684,6
164,1988,0.012746297,2
165,1985,0.11141758,4
165,1986,0.16535561,9
165,1987,0.15225227,11
165,1988,0.083013974,6
166,1987,0.097196676,1
166,1988,-0.004614763,1
167,1988,-0.3370352,1
168,1987,0.0132090775,8
169,1984,-0.064836666,4
169,1985,-0.05460093,2
169,1986,-0.14378774,5
169,1987,0.068347104,7
171,1974,0.2322962,1
171,1975,0.2148534,3
171,1976,0.4044794,9
171,1977,0.35586315,10
171,1978,0.42968157,14
171,1979,0.45771998,7
171,1980,0.41307807,10
171,1981,0.5184941,9
171,1982,0.23836562,4
171,1983,0.34083423,8
171,1984,0.34058318,5
171,1985,0.31369486,8
171,1986,0.3360107,6
172,1979,0.02319619,7
172,1980,0.18020064,8
172,1981,0.17609014,10
172,1982,0.1590565,8
172,1983,0.123685166,2
172,1984,0.28565052,12
172,1985,0.32363334,11
172,1986,0.15655538,1
173,1986,0.114592105,6
174,1977,0.21984403,3
174,1978,0.27190945,10
174,1979,0.29273862,5
174,1981,0.25414214,5
174,1982,0.4015276,6
