driverId,season,skill_score,n_races
118,1989,0.246317,11
118,1990,0.17389804,12
118,1991,0.27713534,11
118,1992,0.3590006,11
118,1993,0.11283217,10
119,1993,-0.47767028,3
120,1993,0.14049424,6
121,1985,-0.45066506,1
121,1987,-0.47629663,6
121,1988,0.10240675,9
121,1989,-0.003587842,2
121,1990,-0.33064452,4
121,1991,-0.10673053,3
121,1992,-0.13032836,4
122,1983,-0.40214577,8
122,1984,-0.32834917,7
122,1985,-0.36406302,12
122,1986,-0.50414735,6
122,1987,0.00049406785,9
122,1988,-0.037557993,13
122,1989,0.0051287026,10
122,1990,-0.015811365,10
122,1991,-0.43182564,10
122,1992,-0.24270846,7
122,1993,-0.6485203,5
124,1992,-1.0325997,3
125,1993,-1.1661291,2
126,1988,-0.08736116,8
126,1989,-0.14029396,5
126,1990,-0.29616594,5
126,1991,-0.2465369,8
126,1992,-0.3685042,5
127,1991,-0.84595495,1
127,1992,-1.1365252,2
128,1989,-0.6794985,5
128,1990,-0.83526456,4
128,1991,-0.6658349,1
128,1992,-0.7130733,4
130,1988,-0.90556604,5
130,1989,-0.7391638,5
130,1990,-0.82129437,7
130,1991,-0.587071,9
130,1992,-1.0184621,4
132,1987,-0.55015934,1
132,1988,-0.50466025,7
132,1989,-0.33012232,7
132,1990,-0.75817,9
132,1991,-0.39307362,2
135,1979,-0.91720426,7
135,1980,-0.72936517,3
135,1981,-0.85196555,1
135,1992,-0.7904569,1
136,1978,-0.17416152,2
136,1979,0.25540644,4
136,1980,0.7820502,10
136,1981,0.8026814,11
136,1982,0.6334727,4
136,1983,0.92636013,11
136,1984,0.7884057,7
136,1985,0.4827405,7
136,1986,0.8748255,12
136,1987,1.0467566,13
136,1988,0.8965559,9
136,1989,0.48504332,8
136,1990,0.77125555,13
136,1991,0.8552092,11
137,1987,-0.34036392,10
137,1988,-0.15851706,8
137,1989,-0.35336226,5
137,1990,-0.42018598,5
137,1991,-0.31987426,7
138,1989,-0.41875544,5
138,1990,-0.6158139,3
138,1991,-0.27601638,9
139,1983,-0.24155344,3
139,1984,-0.33084348,2
139,1985,-0.19876033,11
139,1986,-0.0969585,10
139,1987,0.08126578,11
139,1988,-0.43845236,4
139,1989,-0.20929027,3
140,1988,-1.258908,4
140,1991,-1.1259375,1
144,1986,-0.12960792,1
144,1987,0.010505413,3
144,1988,0.43448997,8
144,1989,0.532944,9
144,1990,0.3915245,10
145,1988,-0.42676413,2
145,1990,-0.17190602,1
146,1990,0.19241838,4
147,1990,-1.2280445,2
150,1989,-0.2995992,1
150,1990,0.10021986,5
151,1978,-0.8378276,3
151,1979,-0.63024825,1
151,1980,-0.610366,3
151,1981,-0.52006555,8
151,1982,-0.1802161,7
151,1983,-0.34969553,6
152,2009,-0.75883746,3
152,2010,-0.38341245,17
152,2011,-0.43738252,16
153,2009,-0.52069354,5
153,2012,-0.043761957,12
153,2013,-0.049859837,16
153,2014,-0.5185104,13
153,2015,-0.2698502,13
153,2016,-0.31227642,16
153,2017,-0.39176822,17
153,2018,-0.23061013,15
153,2019,-0.4290331,15
153,2020,-0.40500367,12
154,2009,-0.07130988,2
154,2010,0.16252004,11
154,2011,0.21922852,15
154,2012,0.24018598,16
154,2014,-0.22926386,9
155,1983,-1.1353106,1
155,1984,-1.0987406,6
155,1985,-1.3546674,1
155,1986,-1.0433717,8
155,1987,-0.83107656,13
155,1988,-0.7739809,7
155,1989,-0.81466,9
156,1986,-0.5922056,5
156,1987,-0.45755544,6
156,1989,-0.35879803,4
157,1980,-0.7384628,1
157,1981,-0.48318094,7
157,1982,-0.26781774,6
157,1983,-0.009401191,8
157,1984,-0.2715304,6
157,1985,-0.22049432,4
157,1987,-0.099882744,7
157,1988,-0.0666389,8
157,1989,-0.42865914,8
158,1988,-0.33187342,7
158,1989,-0.32651463,4
159,1981,-0.8470161,1
159,1983,-0.91244465,1
159,1984,-0.72775733,5
159,1985,-0.76200205,3
159,1986,-0.79281294,1
159,1987,-0.62276465,6
159,1988,-0.562486,3
162,1978,-0.7529626,4
162,1979,-0.3220603,5
162,1980,-0.15248589,9
162,1981,-0.31561244,8
162,1982,0.11519494,6
162,1983,0.24020953,11
162,1984,-0.26001075,12
162,1985,-0.23552978,1
162,1986,-0.13076118,10
162,1987,-0.42910567,5
162,1988,-0.6136832,5
162,1989,-0.6357901,6
164,1988,-0.07271082,2
165,1985,-0.60194826,4
165,1986,-0.6132762,9
165,1987,-0.43899688,11
165,1988,-0.52977103,6
166,1987,-0.052195653,1
166,1988,-0.14115426,1
167,1988,-0.41133243,1
168,1987,-1.4119937,8
169,1984,-0.41415527,4
169,1985,-0.42044452,2
169,1986,-0.31386873,5
169,1987,0.09527756,7
171,1974,-0.34428453,1
171,1975,0.0640051,3
171,1976,0.3834052,9
171,1977,0.3034461,10
171,1978,0.28276148,14
171,1979,0.39513773,7
171,1980,0.38733202,10
171,1981,0.36394417,9
171,1982,-0.074481204,4
171,1983,0.25347447,8
171,1984,-0.02609899,5
171,1985,-0.049434848,8
171,1986,0.17412597,6
172,1979,-0.0174979,7
172,1980,0.2414791,8
172,1981,0.41160393,10
172,1982,0.3707453,8
172,1983,0.3404004,2
172,1984,0.62737906,12
172,1985,0.5926864,11
172,1986,0.7220029,1
173,1986,-0.45754477,6
174,1977,-0.19936614,3
174,1978,-0.18226066,10
174,1979,-0.1946093,5
174,1981,-0.355643,5
174,1982,0.16133267,6
174,1983,0.31268153,9
174,1984,0.15560834,7
174,1985,-0.06841839,8
174,1986,-0.122312695,4
175,1980,-0.17384738,5
175,1981,-0.31225967,9
175,1982,-0.26998547,9
175,1983,-0.088209756,11
175,1984,-0.35702214,5
175,1985,-0.28128755,9
175,1986,-0.32991442,3
176,1978,-0.41641864,3
176,1979,0.002289638,1
176,1980,-0.03771173,7
176,1981,-0.10883788,3
176,1982,0.5113378,11
176,1983,0.35658732,11
176,1984,0.21199657,6
176,1985,0.39852592,9
176,1986,0.3031966,8
177,1975,-0.15373385,5
177,1976,-0.12879905,10
177,1977,0.2073278,8
177,1978,0.14408462,9
177,1979,0.42465872,8
177,1980,0.57998097,11
