model,model_level,lambda_orthogonal,driver_ref,driverId,old_constructor_ref,new_constructor_ref,old_season,new_season,round,raceId,actual,pred_new,pred_old,delta,old_tier,new_tier,tier_dir
model_ablation_l01,low,0.1,hulkenberg,807,aston_martin,haas,2022,2023,14,446,17.0,1.4173786640167236,2.0154335498809814,-0.5980548858642578,A,B,-1.0
model_ablation_l01,low,0.1,gasly,452,alphatauri,alpine,2022,2023,15,447,6.0,2.367812156677246,2.976348400115967,-0.6085362434387207,B,A,1.0
model_ablation_l01,low,0.1,hulkenberg,807,aston_martin,haas,2022,2023,15,447,13.0,0.5519474148750305,1.1500027179718018,-0.5980553030967712,A,B,-1.0
model_ablation_l01,low,0.1,alonso,3,alpine,aston_martin,2022,2023,15,447,15.0,0.2176264077425003,0.46661388874053955,-0.24898748099803925,A,A,0.0
model_ablation_l01,low,0.1,alonso,3,alpine,aston_martin,2022,2023,16,448,8.0,0.7605314254760742,1.0980987548828125,-0.3375673294067383,A,A,0.0
model_ablation_l01,low,0.1,gasly,452,alphatauri,alpine,2022,2023,16,448,10.0,2.367812156677246,2.976348400115967,-0.6085362434387207,B,A,1.0
model_ablation_l01,low,0.1,hulkenberg,807,aston_martin,haas,2022,2023,16,448,14.0,2.4991672039031982,3.097222328186035,-0.5980551242828369,A,B,-1.0
model_ablation_l01,low,0.1,alonso,3,alpine,aston_martin,2022,2023,17,449,6.0,-0.18056176602840424,-0.06645859777927399,-0.11410316824913025,A,A,0.0
model_ablation_l01,low,0.1,gasly,452,alphatauri,alpine,2022,2023,17,449,12.0,1.2860231399536133,1.9353597164154053,-0.649336576461792,B,A,1.0
model_ablation_l01,low,0.1,hulkenberg,807,aston_martin,haas,2022,2023,17,449,16.0,1.7776516675949097,2.375706672668457,-0.5980550050735474,A,B,-1.0
model_ablation_l01,low,0.1,gasly,452,alphatauri,alpine,2022,2023,18,450,6.0,1.2860231399536133,1.9353597164154053,-0.649336576461792,B,A,1.0
model_ablation_l01,low,0.1,hulkenberg,807,aston_martin,haas,2022,2023,18,450,11.0,2.211336374282837,2.8093910217285156,-0.5980546474456787,A,B,-1.0
model_ablation_l01,low,0.1,ricciardo,816,mclaren,alphatauri,2022,2023,18,450,15.0,3.202338218688965,3.2772443294525146,-0.0749061107635498,A,B,-1.0
model_ablation_l01,low,0.1,ricciardo,816,mclaren,alphatauri,2022,2023,19,451,7.0,1.0892128944396973,1.1695070266723633,-0.08029413223266602,A,B,-1.0
model_ablation_l01,low,0.1,gasly,452,alphatauri,alpine,2022,2023,19,451,11.0,2.151454210281372,2.7599904537200928,-0.6085362434387207,B,A,1.0
model_ablation_l01,low,0.1,hulkenberg,807,aston_martin,haas,2022,2023,19,451,13.0,1.2010211944580078,1.7990753650665283,-0.5980541706085205,A,B,-1.0
model_ablation_l01,low,0.1,alonso,3,alpine,aston_martin,2022,2023,20,452,3.0,-0.18056116998195648,-0.06645998358726501,-0.11410118639469147,A,A,0.0
model_ablation_l01,low,0.1,gasly,452,alphatauri,alpine,2022,2023,20,452,7.0,2.7290539741516113,3.3375906944274902,-0.6085367202758789,B,A,1.0
model_ablation_l01,low,0.1,hulkenberg,807,aston_martin,haas,2022,2023,20,452,12.0,0.9846637845039368,1.5827176570892334,-0.5980538725852966,A,B,-1.0
model_ablation_l01,low,0.1,ricciardo,816,mclaren,alphatauri,2022,2023,20,452,13.0,3.707496166229248,3.7824015617370605,-0.0749053955078125,A,B,-1.0
model_ablation_l01,low,0.1,alonso,3,alpine,aston_martin,2022,2023,21,453,9.0,0.6936925053596497,1.025654911994934,-0.3319624066352844,A,A,0.0
model_ablation_l01,low,0.1,gasly,452,alphatauri,alpine,2022,2023,21,453,11.0,0.8435579538345337,1.5557901859283447,-0.712232232093811,B,A,1.0
model_ablation_l01,low,0.1,ricciardo,816,mclaren,alphatauri,2022,2023,21,453,14.0,3.202338457107544,3.2772443294525146,-0.0749058723449707,A,B,-1.0
model_ablation_l01,low,0.1,hulkenberg,807,aston_martin,haas,2022,2023,21,453,19.0,1.4173791408538818,2.0154330730438232,-0.5980539321899414,A,B,-1.0
model_ablation_l01,low,0.1,alonso,3,alpine,aston_martin,2022,2023,22,454,7.0,0.2176266461610794,0.4666125178337097,-0.2489858716726303,A,A,0.0
model_ablation_l01,low,0.1,ricciardo,816,mclaren,alphatauri,2022,2023,22,454,11.0,3.274780750274658,3.349687099456787,-0.0749063491821289,A,B,-1.0
model_ablation_l01,low,0.1,gasly,452,alphatauri,alpine,2022,2023,22,454,13.0,1.9350965023040771,2.543632745742798,-0.6085362434387207,B,A,1.0
model_ablation_l01,low,0.1,hulkenberg,807,aston_martin,haas,2022,2023,22,454,15.0,0.33559054136276245,0.9336444139480591,-0.5980538725852966,A,B,-1.0
model_ablation_l01,low,0.1,hulkenberg,807,haas,sauber,2024,2025,1,479,7.0,2.9266109466552734,2.2828102111816406,0.6438007354736328,B,B,0.0
model_ablation_l01,low,0.1,hamilton,0,mercedes,ferrari,2024,2025,1,479,10.0,1.4888174533843994,1.2515536546707153,0.23726379871368408,S,S,0.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,1,479,12.0,3.1172003746032715,3.1172006130218506,-2.384185791015625e-07,B,S,2.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,1,479,13.0,2.630415916442871,3.574394464492798,-0.9439785480499268,A,B,-1.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,2,480,5.0,0.8995541930198669,1.843532919883728,-0.9439787268638611,A,B,-1.0
model_ablation_l01,low,0.1,sainz,831,ferrari,williams,2024,2025,2,480,10.0,2.5707294940948486,3.8560853004455566,-1.285355806350708,S,B,-2.0
model_ablation_l01,low,0.1,hulkenberg,807,haas,sauber,2024,2025,2,480,15.0,1.8448222875595093,1.201021432876587,0.6438008546829224,B,B,0.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,2,480,16.0,4.017087459564209,4.017087459564209,0.0,B,S,2.0
model_ablation_l01,low,0.1,hamilton,0,mercedes,ferrari,2024,2025,3,481,7.0,1.4888174533843994,1.2515536546707153,0.23726379871368408,S,S,0.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,3,481,12.0,3.9084858894348145,5.256928443908691,-1.348442554473877,B,S,2.0
model_ablation_l01,low,0.1,sainz,831,ferrari,williams,2024,2025,3,481,14.0,2.1389827728271484,3.4216530323028564,-1.282670259475708,S,B,-2.0
model_ablation_l01,low,0.1,hulkenberg,807,haas,sauber,2024,2025,3,481,16.0,2.7102532386779785,2.066452741622925,0.6438004970550537,B,B,0.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,3,481,18.0,2.4140584468841553,3.358036994934082,-0.9439785480499268,A,B,-1.0
model_ablation_l01,low,0.1,hamilton,0,mercedes,ferrari,2024,2025,4,482,5.0,1.6425538063049316,1.4215342998504639,0.22101950645446777,S,S,0.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,4,482,8.0,1.5486277341842651,2.4926061630249023,-0.9439784288406372,A,B,-1.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,4,482,9.0,2.899139881134033,4.238471031188965,-1.3393311500549316,B,S,2.0
model_ablation_l01,low,0.1,hamilton,0,mercedes,ferrari,2024,2025,5,483,7.0,1.3350813388824463,1.0978174209594727,0.23726391792297363,S,S,0.0
model_ablation_l01,low,0.1,sainz,831,ferrari,williams,2024,2025,5,483,8.0,0.7755028009414673,2.079434394836426,-1.3039315938949585,S,B,-2.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,5,483,14.0,2.630415916442871,3.574394464492798,-0.9439785480499268,A,B,-1.0
model_ablation_l01,low,0.1,hulkenberg,807,haas,sauber,2024,2025,5,483,15.0,3.1429686546325684,2.4991679191589355,0.6438007354736328,B,B,0.0
model_ablation_l01,low,0.1,hamilton,0,mercedes,ferrari,2024,2025,6,484,8.0,2.2179651260375977,2.006488800048828,0.21147632598876953,S,S,0.0
model_ablation_l01,low,0.1,sainz,831,ferrari,williams,2024,2025,6,484,9.0,0.7755028009414673,2.079434394836426,-1.3039315938949585,S,B,-2.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,6,484,10.0,2.899139881134033,4.238471031188965,-1.3393311500549316,B,S,2.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,6,484,12.0,0.4668389558792114,1.4108176231384277,-0.9439786672592163,A,B,-1.0
model_ablation_l01,low,0.1,hulkenberg,807,haas,sauber,2024,2025,6,484,14.0,2.7102532386779785,2.066452741622925,0.6438004970550537,B,B,0.0
model_ablation_l01,low,0.1,hamilton,0,mercedes,ferrari,2024,2025,7,485,4.0,2.2179651260375977,2.006488800048828,0.21147632598876953,S,S,0.0
model_ablation_l01,low,0.1,sainz,831,ferrari,williams,2024,2025,7,485,8.0,0.7755028009414673,2.079434394836426,-1.3039315938949585,S,B,-2.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,7,485,10.0,5.062716960906982,6.452305793762207,-1.3895888328552246,B,S,2.0
model_ablation_l01,low,0.1,hulkenberg,807,haas,sauber,2024,2025,7,485,12.0,2.9266109466552734,2.2828102111816406,0.6438007354736328,B,B,0.0
model_ablation_l01,low,0.1,colapinto,860,williams,alpine,2024,2025,7,485,16.0,2.2116458415985107,1.9285633563995361,0.2830824851989746,B,A,1.0
model_ablation_l01,low,0.1,hamilton,0,mercedes,ferrari,2024,2025,8,486,5.0,1.030566930770874,0.7503834366798401,0.28018349409103394,S,S,0.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,8,486,7.0,0.2584229111671448,1.1944597959518433,-0.9360368847846985,A,B,-1.0
model_ablation_l01,low,0.1,sainz,831,ferrari,williams,2024,2025,8,486,10.0,1.7052981853485107,2.987968921661377,-1.2826707363128662,S,B,-2.0
model_ablation_l01,low,0.1,colapinto,860,williams,alpine,2024,2025,8,486,13.0,3.105381965637207,2.8222994804382324,0.2830824851989746,B,A,1.0
model_ablation_l01,low,0.1,hulkenberg,807,haas,sauber,2024,2025,8,486,16.0,2.0611796379089355,1.4173792600631714,0.6438003778457642,B,B,0.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,8,486,17.0,3.331855297088623,4.681238174438477,-1.3493828773498535,B,S,2.0
model_ablation_l01,low,0.1,hulkenberg,807,haas,sauber,2024,2025,9,487,5.0,2.637810707092285,1.994010090827942,0.6438006162643433,B,B,0.0
model_ablation_l01,low,0.1,hamilton,0,mercedes,ferrari,2024,2025,9,487,6.0,1.0676639080047607,0.7903450727462769,0.2773188352584839,S,S,0.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,9,487,13.0,4.990274429321289,6.3638458251953125,-1.3735713958740234,B,S,2.0
model_ablation_l01,low,0.1,sainz,831,ferrari,williams,2024,2025,9,487,14.0,3.147360324859619,4.452999114990234,-1.3056387901306152,S,B,-2.0
model_ablation_l01,low,0.1,colapinto,860,williams,alpine,2024,2025,9,487,15.0,2.9567227363586426,2.673640012741089,0.2830827236175537,B,A,1.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,9,487,16.0,2.125258684158325,3.0692367553710938,-0.9439780712127686,A,B,-1.0
model_ablation_l01,low,0.1,hamilton,0,mercedes,ferrari,2024,2025,10,488,6.0,1.0676639080047607,0.7903450727462769,0.2773188352584839,S,S,0.0
model_ablation_l01,low,0.1,hulkenberg,807,haas,sauber,2024,2025,10,488,8.0,1.9162955284118652,1.2724950313568115,0.6438004970550537,B,B,0.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,10,488,9.0,1.6925430297851562,2.636521339416504,-0.9439783096313477,A,B,-1.0
model_ablation_l01,low,0.1,sainz,831,ferrari,williams,2024,2025,10,488,10.0,2.931002616882324,4.229635238647461,-1.2986326217651367,S,B,-2.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,10,488,12.0,3.622593402862549,5.240896224975586,-1.618302822113037,B,S,2.0
model_ablation_l01,low,0.1,colapinto,860,williams,alpine,2024,2025,10,488,13.0,1.3544139862060547,1.090800404548645,0.26361358165740967,B,A,1.0
model_ablation_l01,low,0.1,hamilton,0,mercedes,ferrari,2024,2025,11,489,4.0,0.9256165027618408,0.6503265500068665,0.27528995275497437,S,S,0.0
model_ablation_l01,low,0.1,hulkenberg,807,haas,sauber,2024,2025,11,489,9.0,3.5756845474243164,2.9318833351135254,0.643801212310791,B,B,0.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,11,489,10.0,2.1977009773254395,3.141679286956787,-0.9439783096313477,A,B,-1.0
model_ablation_l01,low,0.1,colapinto,860,williams,alpine,2024,2025,11,489,15.0,1.9125475883483887,1.6294643878936768,0.2830832004547119,B,A,1.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,11,489,16.0,4.630002021789551,6.009538650512695,-1.3795366287231445,B,S,2.0
model_ablation_l01,low,0.1,hulkenberg,807,haas,sauber,2024,2025,12,490,3.0,3.3593268394470215,2.7155253887176514,0.6438014507293701,B,B,0.0
model_ablation_l01,low,0.1,hamilton,0,mercedes,ferrari,2024,2025,12,490,4.0,1.0676639080047607,0.7903450727462769,0.2773188352584839,S,S,0.0
model_ablation_l01,low,0.1,sainz,831,ferrari,williams,2024,2025,12,490,12.0,1.5604135990142822,2.8430843353271484,-1.2826707363128662,S,B,-2.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,12,490,13.0,1.6925430297851562,2.636521339416504,-0.9439783096313477,A,B,-1.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,12,490,15.0,3.2594127655029297,4.592778205871582,-1.3333654403686523,B,S,2.0
model_ablation_l01,low,0.1,hamilton,0,mercedes,ferrari,2024,2025,13,491,7.0,3.234483242034912,3.0266592502593994,0.2078239917755127,S,S,0.0
model_ablation_l01,low,0.1,hulkenberg,807,haas,sauber,2024,2025,13,491,12.0,2.2775378227233887,1.6337370872497559,0.6438007354736328,B,B,0.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,13,491,13.0,2.2500662803649902,3.574319839477539,-1.3242535591125488,B,S,2.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,13,491,15.0,0.8995541930198669,1.843532919883728,-0.9439787268638611,A,B,-1.0
model_ablation_l01,low,0.1,sainz,831,ferrari,williams,2024,2025,13,491,18.0,2.715613842010498,4.002437114715576,-1.2868232727050781,S,B,-2.0
model_ablation_l01,low,0.1,colapinto,860,williams,alpine,2024,2025,13,491,19.0,2.4337453842163086,2.150662422180176,0.2830829620361328,B,A,1.0
model_ablation_l01,low,0.1,hamilton,0,mercedes,ferrari,2024,2025,14,492,12.0,2.2179644107818604,2.006488800048828,0.21147561073303223,S,S,0.0
model_ablation_l01,low,0.1,hulkenberg,807,haas,sauber,2024,2025,14,492,13.0,3.286883592605591,2.643083095550537,0.6438004970550537,B,B,0.0
model_ablation_l01,low,0.1,sainz,831,ferrari,williams,2024,2025,14,492,14.0,2.1380138397216797,3.420684814453125,-1.2826709747314453,S,B,-2.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,14,492,16.0,2.3416171073913574,3.285594940185547,-0.9439778327941895,A,B,-1.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,14,492,17.0,4.48705530166626,5.920611381530762,-1.433556079864502,B,S,2.0
model_ablation_l01,low,0.1,colapinto,860,williams,alpine,2024,2025,14,492,18.0,1.91254723072052,1.6294643878936768,0.28308284282684326,B,A,1.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,15,493,9.0,3.3318557739257812,4.681238174438477,-1.3493824005126953,B,S,2.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,15,493,10.0,2.414059638977051,3.3580374717712402,-0.9439778327941895,A,B,-1.0
model_ablation_l01,low,0.1,colapinto,860,williams,alpine,2024,2025,15,493,11.0,2.3603053092956543,2.0772228240966797,0.2830824851989746,B,A,1.0
model_ablation_l01,low,0.1,sainz,831,ferrari,williams,2024,2025,15,493,13.0,1.3031941652297974,2.5552539825439453,-1.252059817314148,S,B,-2.0
model_ablation_l01,low,0.1,hulkenberg,807,haas,sauber,2024,2025,15,493,14.0,2.9266104698181152,2.2828097343444824,0.6438007354736328,B,B,0.0
model_ablation_l01,low,0.1,hamilton,0,mercedes,ferrari,2024,2025,16,494,6.0,1.2205342054367065,0.9799695611000061,0.24056464433670044,S,S,0.0
model_ablation_l01,low,0.1,sainz,831,ferrari,williams,2024,2025,16,494,11.0,2.1380138397216797,3.420684814453125,-1.2826709747314453,S,B,-2.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,16,494,13.0,2.826697826385498,4.15001106262207,-1.3233132362365723,B,S,2.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,16,494,15.0,1.7649861574172974,2.7089638710021973,-0.9439777135848999,A,B,-1.0
model_ablation_l01,low,0.1,colapinto,860,williams,alpine,2024,2025,16,494,17.0,2.7328438758850098,2.449761152267456,0.2830827236175537,B,A,1.0
model_ablation_l01,low,0.1,sainz,831,ferrari,williams,2024,2025,17,495,3.0,0.3000327944755554,1.2109556198120117,-0.9109228253364563,S,B,-2.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,17,495,6.0,2.0370993614196777,3.3368749618530273,-1.2997756004333496,B,S,2.0
model_ablation_l01,low,0.1,hamilton,0,mercedes,ferrari,2024,2025,17,495,8.0,2.2179644107818604,2.006488800048828,0.21147561073303223,S,S,0.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,17,495,14.0,2.8467745780944824,3.79075288772583,-0.9439783096313477,A,B,-1.0
model_ablation_l01,low,0.1,hulkenberg,807,haas,sauber,2024,2025,17,495,16.0,2.9266104698181152,2.2828097343444824,0.6438007354736328,B,B,0.0
model_ablation_l01,low,0.1,colapinto,860,williams,alpine,2024,2025,17,495,19.0,2.3603053092956543,2.0772228240966797,0.2830824851989746,B,A,1.0
model_ablation_l01,low,0.1,hamilton,0,mercedes,ferrari,2024,2025,18,496,8.0,1.2039952278137207,0.9440814256668091,0.2599138021469116,S,S,0.0
model_ablation_l01,low,0.1,sainz,831,ferrari,williams,2024,2025,18,496,10.0,3.507633686065674,4.826549530029297,-1.318915843963623,S,B,-2.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,18,496,12.0,3.5482137203216553,4.902622222900391,-1.3544085025787354,B,S,2.0
model_ablation_l01,low,0.1,colapinto,860,williams,alpine,2024,2025,18,496,16.0,2.3603053092956543,2.0772228240966797,0.2830824851989746,B,A,1.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,18,496,18.0,2.197701930999756,3.141679286956787,-0.9439773559570312,A,B,-1.0
model_ablation_l01,low,0.1,hulkenberg,807,haas,sauber,2024,2025,18,496,20.0,1.6284642219543457,0.9846629500389099,0.6438012719154358,B,B,0.0
model_ablation_l01,low,0.1,hamilton,0,mercedes,ferrari,2024,2025,19,497,4.0,1.0676634311676025,0.7903452515602112,0.27731817960739136,S,S,0.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,19,497,7.0,3.5482137203216553,4.902622222900391,-1.3544085025787354,B,S,2.0
model_ablation_l01,low,0.1,hulkenberg,807,haas,sauber,2024,2025,19,497,8.0,1.6284642219543457,0.9846629500389099,0.6438012719154358,B,B,0.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,19,497,15.0,2.197701930999756,3.141679286956787,-0.9439773559570312,A,B,-1.0
model_ablation_l01,low,0.1,colapinto,860,williams,alpine,2024,2025,19,497,17.0,2.1364264488220215,1.8533434867858887,0.2830829620361328,B,A,1.0
model_ablation_l01,low,0.1,hamilton,0,mercedes,ferrari,2024,2025,20,498,8.0,0.7421892881393433,0.5082793235778809,0.2339099645614624,S,S,0.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,20,498,9.0,1.0434707403182983,1.9874485731124878,-0.9439778327941895,A,B,-1.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,20,498,11.0,3.043055534362793,4.371394634246826,-1.3283390998840332,B,S,2.0
model_ablation_l01,low,0.1,colapinto,860,williams,alpine,2024,2025,20,498,16.0,3.255821466445923,2.9727389812469482,0.2830824851989746,B,A,1.0
model_ablation_l01,low,0.1,sainz,831,ferrari,williams,2024,2025,20,498,17.0,1.2514567375183105,2.5033211708068848,-1.2518644332885742,S,B,-2.0
model_ablation_l01,low,0.1,hulkenberg,807,haas,sauber,2024,2025,21,499,9.0,1.4121062755584717,0.7683053612709045,0.6438009142875671,B,B,0.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,21,499,12.0,2.4150285720825195,3.359006404876709,-0.9439778327941895,A,B,-1.0
model_ablation_l01,low,0.1,sainz,831,ferrari,williams,2024,2025,21,499,13.0,2.5707294940948486,3.8560853004455566,-1.285355806350708,S,B,-2.0
model_ablation_l01,low,0.1,colapinto,860,williams,alpine,2024,2025,21,499,15.0,2.657623767852783,2.3745412826538086,0.2830824851989746,B,A,1.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,21,499,17.0,4.701475143432617,6.05400276184082,-1.3525276184082031,B,S,2.0
model_ablation_l01,low,0.1,sainz,831,ferrari,williams,2024,2025,22,500,5.0,0.35066187381744385,1.4681740999221802,-1.1175122261047363,S,B,-2.0
model_ablation_l01,low,0.1,hulkenberg,807,haas,sauber,2024,2025,22,500,7.0,1.6284642219543457,0.9846629500389099,0.6438012719154358,B,B,0.0
model_ablation_l01,low,0.1,hamilton,0,mercedes,ferrari,2024,2025,22,500,8.0,3.908407211303711,3.7005841732025146,0.2078230381011963,S,S,0.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,22,500,9.0,1.3322705030441284,2.2762484550476074,-0.943977952003479,A,B,-1.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,22,500,12.0,4.918802261352539,6.319382667541504,-1.4005804061889648,B,S,2.0
model_ablation_l01,low,0.1,colapinto,860,williams,alpine,2024,2025,22,500,15.0,2.1364264488220215,1.8533434867858887,0.2830829620361328,B,A,1.0
model_ablation_l01,low,0.1,sainz,831,ferrari,williams,2024,2025,23,501,3.0,0.946097195148468,2.233170986175537,-1.287073791027069,S,B,-2.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,23,501,10.0,4.124844074249268,5.4783124923706055,-1.353468418121338,B,S,2.0
model_ablation_l01,low,0.1,hamilton,0,mercedes,ferrari,2024,2025,23,501,12.0,3.4616804122924805,3.2538576126098633,0.2078227996826172,S,S,0.0
model_ablation_l01,low,0.1,colapinto,860,williams,alpine,2024,2025,23,501,14.0,3.255821466445923,2.9727389812469482,0.2830824851989746,B,A,1.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,23,501,15.0,2.1252591609954834,3.069237470626831,-0.9439783096313477,A,B,-1.0
model_ablation_l01,low,0.1,ocon,838,alpine,haas,2024,2025,24,502,7.0,0.2584235668182373,1.194460153579712,-0.9360365867614746,A,B,-1.0
model_ablation_l01,low,0.1,hamilton,0,mercedes,ferrari,2024,2025,24,502,8.0,3.088129997253418,2.880307197570801,0.2078227996826172,S,S,0.0
model_ablation_l01,low,0.1,hulkenberg,807,haas,sauber,2024,2025,24,502,9.0,3.142967700958252,2.4991674423217773,0.6438002586364746,B,B,0.0
model_ablation_l01,low,0.1,sainz,831,ferrari,williams,2024,2025,24,502,13.0,1.9216562509536743,3.2043275833129883,-1.282671332359314,S,B,-2.0
model_ablation_l01,low,0.1,tsunoda,850,rb,red_bull,2024,2025,24,502,14.0,2.8991401195526123,4.238471031188965,-1.3393309116363525,B,S,2.0
model_ablation_l01,low,0.1,colapinto,860,williams,alpine,2024,2025,24,502,20.0,3.255821466445923,2.9727389812469482,0.2830824851989746,B,A,1.0
model_ablation_l01,low,0.1,hadjar,870,rb,red_bull,2025,2026,2,504,8.0,3.261659860610962,4.749822616577148,-1.4881627559661865,B,S,2.0
model_ablation_l01,low,0.1,hadjar,870,rb,red_bull,2025,2026,3,505,12.0,3.0382964611053467,4.528439044952393,-1.490142583847046,B,S,2.0
model_ablation_l01,low,0.1,hadjar,870,rb,red_bull,2025,2026,5,507,5.0,2.8139708042144775,4.3070549964904785,-1.493084192276001,B,S,2.0
model_ablation_l01,low,0.1,hadjar,870,rb,red_bull,2025,2026,6,508,4.0,2.381206512451172,3.792848587036133,-1.411642074584961,B,S,2.0
model_ablation_l01,low,0.1,hadjar,870,rb,red_bull,2025,2026,7,509,6.0,2.59226131439209,4.075265407562256,-1.483004093170166,B,S,2.0
model_ablation_l01,low,0.1,hadjar,870,rb,red_bull,2025,2026,8,510,6.0,3.0382964611053467,4.528439044952393,-1.490142583847046,B,S,2.0
model_ablation_l01,low,0.1,hadjar,870,rb,red_bull,2025,2026,9,511,5.0,2.381206512451172,3.792848587036133,-1.411642074584961,B,S,2.0
model_ablation_l01,low,0.1,hadjar,870,rb,red_bull,2025,2026,10,512,6.0,4.39227294921875,6.188304424285889,-1.7960314750671387,B,S,2.0
model_ablation_l01,low,0.1,hadjar,870,rb,red_bull,2025,2026,11,513,6.0,3.0382964611053467,4.528439044952393,-1.490142583847046,B,S,2.0
model_orthogonal,high,1.0,bottas,821,mercedes,alfa,2021,2022,1,411,6.0,3.1792023181915283,2.602177619934082,0.5770246982574463,S,B,-2.0
model_orthogonal,high,1.0,russell,845,williams,mercedes,2021,2022,1,411,4.0,4.093061447143555,4.999554634094238,-0.9064931869506836,B,S,2.0
model_orthogonal,high,1.0,russell,845,williams,mercedes,2021,2022,2,412,5.0,3.075411319732666,4.048418998718262,-0.9730076789855957,B,S,2.0
model_orthogonal,high,1.0,bottas,821,mercedes,alfa,2021,2022,3,413,8.0,5.0810136795043945,4.508244037628174,0.5727696418762207,S,B,-2.0
model_orthogonal,high,1.0,russell,845,williams,mercedes,2021,2022,3,413,3.0,3.075411319732666,4.048418998718262,-0.9730076789855957,B,S,2.0
model_orthogonal,high,1.0,russell,845,williams,mercedes,2021,2022,4,414,4.0,4.7191314697265625,5.625034809112549,-0.9059033393859863,B,S,2.0
model_orthogonal,high,1.0,bottas,821,mercedes,alfa,2021,2022,4,414,5.0,3.6648707389831543,3.0610692501068115,0.6038014888763428,S,B,-2.0
model_orthogonal,high,1.0,bottas,821,mercedes,alfa,2021,2022,5,415,7.0,2.836540937423706,2.269747257232666,0.56679368019104,S,B,-2.0
model_orthogonal,high,1.0,russell,845,williams,mercedes,2021,2022,5,415,5.0,5.0314483642578125,5.934593200683594,-0.9031448364257812,B,S,2.0
model_orthogonal,high,1.0,bottas,821,mercedes,alfa,2021,2022,6,416,6.0,3.5194149017333984,2.9277336597442627,0.5916812419891357,S,B,-2.0
model_orthogonal,high,1.0,russell,845,williams,mercedes,2021,2022,6,416,3.0,2.3246254920959473,3.3175320625305176,-0.9929065704345703,B,S,2.0
model_orthogonal,high,1.0,bottas,821,mercedes,alfa,2021,2022,7,417,9.0,5.0810136795043945,4.508244037628174,0.5727696418762207,S,B,-2.0
model_orthogonal,high,1.0,russell,845,williams,mercedes,2021,2022,7,417,5.0,3.075411319732666,4.048418998718262,-0.9730076789855957,B,S,2.0
model_orthogonal,high,1.0,bottas,821,mercedes,alfa,2021,2022,8,418,11.0,6.009688854217529,5.442495822906494,0.5671930313110352,S,B,-2.0
